"סִינוֹפְּסִיס"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B4%D7%99%D7%A0%D7%95%D6%B9%D7%A4%D6%BC%D6%B0%D7%A1%D6%B4%D7%99%D7%A1-n>		<http://wordnet-rdf.princeton.edu/wn30/06468951-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%A7%E6%A6%82-n>		"大概"@qcn	
"יֵשׁוּ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%99%D6%B5%D7%A9%D7%81%D7%95%D6%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/10513623-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9F%BA%E7%9D%A3-n>		"基督"@qcn	
"!תְּחוּם"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%AA%D6%BC%D6%B0%D7%97%D7%95%D6%BC%D7%9D-n>		<http://wordnet-rdf.princeton.edu/wn30/05997814-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%A0%98%E5%9F%9F-n>		"領域"@qcn	
"סֶרֶט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B6%D7%A8%D6%B6%D7%98-n>		<http://wordnet-rdf.princeton.edu/wn30/06613686-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9B%BB%E5%BD%B1-n>		"電影"@qcn	
"סֶרֶט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B6%D7%A8%D6%B6%D7%98-n>		<http://wordnet-rdf.princeton.edu/wn30/06613686-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%BD%B1-n>		"影"@qcn	
"קַל-תְּנוּעָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B7%D7%9C-%D7%AA%D6%BC%D6%B0%D7%A0%D7%95%D6%BC%D7%A2%D6%B8%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/00032733-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9D%88-a>		"靈"@qcn	
"קַל-תְּנוּעָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B7%D7%9C-%D7%AA%D6%BC%D6%B0%D7%A0%D7%95%D6%BC%D7%A2%D6%B8%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/00032733-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9D%88%E6%B4%BB-a>		"靈活"@qcn	
"עֲרֻבָּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A2%D6%B2%D7%A8%D6%BB%D7%91%D6%BC%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/06686174-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%86%91%E8%97%89-n>		"憑藉"@qcn	
"גָּדַל"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%92%D6%BC%D6%B8%D7%93%D6%B7%D7%9C-v>		<http://wordnet-rdf.princeton.edu/wn30/02540347-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%88%90%E9%95%B7-v>		"成長"@qcn	
"מָתֶמָטִיקָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%AA%D6%B6%D7%9E%D6%B8%D7%98%D6%B4%D7%99%D7%A7%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/06000644-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%95%B8-n>		"數"@qcn	
"שָׂרַד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A9%D7%82%D6%B8%D7%A8%D6%B7%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/02618149-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%90%83-v>		"吃"@qcn	
"שָׂרַד"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A9%D7%82%D6%B8%D7%A8%D6%B7%D7%93-v>		<http://wordnet-rdf.princeton.edu/wn30/02618149-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8C%A8-v>		"挨"@qcn	
"מָלֵא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%9C%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01551633-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%9C%BE%E5%A4%9A-a>		"眾多"@qcn	
"מָלֵא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%9C%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01551633-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%B9%81-a>		"繁"@qcn	
"מָלֵא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%9C%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01551633-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%9A-a>		"多"@qcn	
"מָלֵא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%9C%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01551633-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A8%B1%E5%A4%9A-a>		"許多"@qcn	
"מָלֵא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B8%D7%9C%D6%B5%D7%90-a>		<http://wordnet-rdf.princeton.edu/wn30/01551633-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A8%B1%E8%A8%B1%E5%A4%9A%E5%A4%9A-a>		"許許多多"@qcn	
"שְׁכִיחוּת-יַחֲסִית"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A9%D7%81%D6%B0%D7%9B%D6%B4%D7%99%D7%97%D7%95%D6%BC%D7%AA-%D7%99%D6%B7%D7%97%D6%B2%D7%A1%D6%B4%D7%99%D7%AA-n>		<http://wordnet-rdf.princeton.edu/wn30/13821570-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%A0%BB%E7%8E%87-n>		"頻率"@qcn	
"חוּשׁ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%97%D7%95%D6%BC%D7%A9%D7%81-n>		<http://wordnet-rdf.princeton.edu/wn30/05651971-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%81%B2%E5%85%89-n>		"聲光"@qcn	
"מֻגְבָּלוּת"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%BB%D7%92%D6%B0%D7%91%D6%BC%D6%B8%D7%9C%D7%95%D6%BC%D7%AA-n>		<http://wordnet-rdf.princeton.edu/wn30/14548343-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9A%9C%E7%A4%99-n>		"障礙"@qcn	
"מִן-הַסְּתָם"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9E%D6%B4%D7%9F-%D7%94%D6%B7%D7%A1%D6%BC%D6%B0%D7%AA%D6%B8%D7%9D-r>		<http://wordnet-rdf.princeton.edu/wn30/00138611-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A4%9A%E5%8D%8A-r>		"多半"@qcn	
"!מְרֻצֶּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%9E%D6%B0%D7%A8%D6%BB%D7%A6%D6%BC%D6%B6%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/01805157-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%BC%95%E4%BB%A5%E7%82%BA%E6%A8%82-a>		"引以為樂"@qcn	
"!מְרֻצֶּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%9E%D6%B0%D7%A8%D6%BB%D7%A6%D6%BC%D6%B6%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/01892506-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%82%BA%E6%A6%AE-a>		"為榮"@qcn	
"!מְרֻצֶּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%9E%D6%B0%D7%A8%D6%BB%D7%A6%D6%BC%D6%B6%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/01892506-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%BC%95%E4%BB%A5%E7%82%BA%E5%82%B2-a>		"引以為傲"@qcn	
"!מְרֻצֶּה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%9E%D6%B0%D7%A8%D6%BB%D7%A6%D6%BC%D6%B6%D7%94-a>		<http://wordnet-rdf.princeton.edu/wn30/01892506-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B7%B1%E4%BB%A5%E7%82%BA%E5%82%B2-a>		"深以為傲"@qcn	
"תְּעוּדָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%AA%D6%BC%D6%B0%D7%A2%D7%95%D6%BC%D7%93%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/06471345-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%8D%8E%E7%8B%80-n>		"獎狀"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E7%AD%94-v>		"回答"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%AD%94%E6%87%89-v>		"答應"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E8%A9%B1-v>		"回話"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E4%BF%A1-v>		"回信"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%AD%94%E8%A6%86-v>		"答覆"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%B0%8D-v>		"對"@qcn	
"הֵשִׁיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%A9%D7%81%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E8%A6%86-v>		"回覆"@qcn	
"כַּמּוּבָן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%9E%D6%BC%D7%95%D6%BC%D7%91%D6%B8%D7%9F-r>		<http://wordnet-rdf.princeton.edu/wn30/00038625-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%87%AA%E7%84%B6-r>		"自然"@qcn	
"כַּמּוּבָן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%9E%D6%BC%D7%95%D6%BC%D7%91%D6%B8%D7%9F-r>		<http://wordnet-rdf.princeton.edu/wn30/00038625-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%95%B6%E7%84%B6-r>		"當然"@qcn	
"כַּמּוּבָן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B7%D7%9E%D6%BC%D7%95%D6%BC%D7%91%D6%B8%D7%9F-r>		<http://wordnet-rdf.princeton.edu/wn30/00038625-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%8D%E7%94%A8%E8%AA%AA-r>		"不用說"@qcn	
"קָטַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B8%D7%98%D6%B7%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00151689-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%90%BD-v>		"落"@qcn	
"קָטַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B8%D7%98%D6%B7%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00151689-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%B8%AE%E6%B8%9B-v>		"縮減"@qcn	
"קָטַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B8%D7%98%D6%B7%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00151689-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%99%8D%E7%82%BA-v>		"降為"@qcn	
"קָטַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B8%D7%98%D6%B7%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00151689-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%8B%E9%99%8D-v>		"下降"@qcn	
"קָטַן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A7%D6%B8%D7%98%D6%B7%D7%9F-v>		<http://wordnet-rdf.princeton.edu/wn30/00151689-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%80%80-v>		"退"@qcn	
"צִיּוּר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A6%D6%B4%D7%99%D6%BC%D7%95%D6%BC%D7%A8-n>		<http://wordnet-rdf.princeton.edu/wn30/03876519-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%95%AB-n>		"畫"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00717358-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E7%AD%94-v>		"回答"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00717358-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%82%84-v>		"還"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00717358-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%87%89%E6%88%B0-v>		"應戰"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00717358-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E-v>		"回"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00717358-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%9F%BF%E6%87%89-v>		"響應"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E7%AD%94-v>		"回答"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%AD%94%E6%87%89-v>		"答應"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E8%A9%B1-v>		"回話"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E4%BF%A1-v>		"回信"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%AD%94%E8%A6%86-v>		"答覆"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%B0%8D-v>		"對"@qcn	
"הֵגִיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B5%D7%92%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%9B%9E%E8%A6%86-v>		"回覆"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01656788-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%B2-v>		"串"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/00086835-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%A8%AE-v>		"種"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01569566-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%A3%9D-v>		"裝"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01569566-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%90%AD-v>		"搭"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01569566-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%8A-v>		"上"@qcn	
"הִרְכִּיב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%94%D6%B4%D7%A8%D6%B0%D7%9B%D6%BC%D6%B4%D7%99%D7%91-v>		<http://wordnet-rdf.princeton.edu/wn30/01569566-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%AE%89-v>		"安"@qcn	
"אִינְפוֹרְמַצְיָה"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%90%D6%B4%D7%99%D7%A0%D6%B0%D7%A4%D7%95%D6%B9%D7%A8%D6%B0%D7%9E%D6%B7%D7%A6%D6%B0%D7%99%D6%B8%D7%94-n>		<http://wordnet-rdf.princeton.edu/wn30/06634376-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%B3%87%E8%A8%8A-n>		"資訊"@qcn	
"בִּקֵּשׁ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B4%D7%A7%D6%BC%D6%B5%D7%A9%D7%81-v>		<http://wordnet-rdf.princeton.edu/wn30/00752764-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B1%82%E6%8F%B4-v>		"求援"@qcn	
"בִּקֵּשׁ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B4%D7%A7%D6%BC%D6%B5%D7%A9%D7%81-v>		<http://wordnet-rdf.princeton.edu/wn30/00752764-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%87%BD%E8%AB%8B-v>		"函請"@qcn	
"!תַּעֲנוּג"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%21%D7%AA%D6%BC%D6%B7%D7%A2%D6%B2%D7%A0%D7%95%D6%BC%D7%92-n>		<http://wordnet-rdf.princeton.edu/wn30/05829782-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%A8%82-n>		"樂"@qcn	
"בֹּץ"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B9%D7%A5-n>		<http://wordnet-rdf.princeton.edu/wn30/14956325-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%B2%99%E6%B3%A5-n>		"沙泥"@qcn	
"סִדּוּר"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B4%D7%93%D6%BC%D7%95%D6%BC%D7%A8-n>		<http://wordnet-rdf.princeton.edu/wn30/01008378-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%B5%84%E7%B9%94-n>		"組織"@qcn	
"כֵּן"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9B%D6%BC%D6%B5%D7%9F-a>		<http://wordnet-rdf.princeton.edu/wn30/02179279-a>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%AA%A0-a>		"誠"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E4%B8%B2-v>		"串"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%9F%AD-v>		"短"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%81%8A%E5%A4%A9-v>		"聊天"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%8B%89-v>		"拉"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%95%B7-v>		"長"@qcn	
"פִּטְפֵּט"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A4%D6%BC%D6%B4%D7%98%D6%B0%D7%A4%D6%BC%D6%B5%D7%98-v>		<http://wordnet-rdf.princeton.edu/wn30/01038666-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%81%8A-v>		"聊"@qcn	
"טוֹב"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%98%D7%95%D6%B9%D7%91-r>		<http://wordnet-rdf.princeton.edu/wn30/00011093-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%A5%BD-r>		"好"@qcn	
"לְשָׁם"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%9C%D6%B0%D7%A9%D7%81%D6%B8%D7%9D-r>		<http://wordnet-rdf.princeton.edu/wn30/00109328-r>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E9%82%A3-r>		"那"@qcn	
"סָבָא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B8%D7%90-n>		<http://wordnet-rdf.princeton.edu/wn30/10142391-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E7%A5%96%E7%88%B6-n>		"祖父"@qcn	
"סָבָא"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%A1%D6%B8%D7%91%D6%B8%D7%90-n>		<http://wordnet-rdf.princeton.edu/wn30/10142391-n>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E5%85%AC%E5%85%AC-n>		"公公"@qcn	
"בָּז"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B8%D7%96-v>		<http://wordnet-rdf.princeton.edu/wn30/01774799-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E6%98%93-v>		"易"@qcn	
"בָּז"@he	<http://compling.hss.ntu.edu.sg/omw/wns/heb/%D7%91%D6%BC%D6%B8%D7%96-v>		<http://wordnet-rdf.princeton.edu/wn30/01774799-v>		<http://compling.hss.ntu.edu.sg/omw/wns/qcn/%E8%BC%95%E8%A6%96-v>		"輕視"@qcn	
