"upplag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplag-n>		<http://wordnet-rdf.princeton.edu/wn30/04726724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/natyr%C3%AB-n>		"natyrë"@als	
"sýki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BDki-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjendje%20e%20keqe%20sh%C3%ABndet%C3%ABsore-n>		"gjendje e keqe shëndetësore"@als	
"sýki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BDki-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20s%C3%ABmur%C3%AB-n>		"i sëmurë"@als	
"sýki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BDki-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/s%C3%ABmundje-n>		"sëmundje"@als	
"sýki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BDki-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pafuqi-n>		"pafuqi"@als	
"sýki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BDki-n>		<http://wordnet-rdf.princeton.edu/wn30/14070360-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dob%C3%ABsi-n>		"dobësi"@als	
"brauðhleifur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/brau%C3%B0hleifur-n>		<http://wordnet-rdf.princeton.edu/wn30/07679356-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/buke-n>		"buke"@als	
"málsverður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%A1lsver%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/07573696-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vakt-n>		"vakt"@als	
"málsverður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%A1lsver%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/07573696-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ushqim-n>		"ushqim"@als	
"niða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ni%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01249724-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/f%C3%ABrkim-v>		"fërkim"@als	
"ókomnar aldir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3komnar%20aldir-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ardhme-n>		"ardhme"@als	
"ókomnar aldir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3komnar%20aldir-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/n%C3%AB%20t%C3%AB%20ardhmen-n>		"në të ardhmen"@als	
"ókomnar aldir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3komnar%20aldir-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/e%20ardhme-n>		"e ardhme"@als	
"ókomnar aldir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3komnar%20aldir-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/koh%C3%AB%20e%20ardhme-n>		"kohë e ardhme"@als	
"brúðkaup"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/br%C3%BA%C3%B0kaup-n>		<http://wordnet-rdf.princeton.edu/wn30/01036996-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/martes%C3%AB-n>		"martesë"@als	
"brúðkaup"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/br%C3%BA%C3%B0kaup-n>		<http://wordnet-rdf.princeton.edu/wn30/01036996-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ceremoni%20mart%C3%ABsore-n>		"ceremoni martësore"@als	
"brúðkaup"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/br%C3%BA%C3%B0kaup-n>		<http://wordnet-rdf.princeton.edu/wn30/07452074-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/martes%C3%AB-n>		"martesë"@als	
"brúðkaup"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/br%C3%BA%C3%B0kaup-n>		<http://wordnet-rdf.princeton.edu/wn30/07452074-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dasm%C3%AB-n>		"dasmë"@als	
"brúðkaup"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/br%C3%BA%C3%B0kaup-n>		<http://wordnet-rdf.princeton.edu/wn30/07452074-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ceremoni%20martes%C3%AB-n>		"ceremoni martesë"@als	
"verkfæri"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/verkf%C3%A6ri-n>		<http://wordnet-rdf.princeton.edu/wn30/02727825-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aparat%2Cpajisje-n>		"aparat,pajisje"@als	
"verkfæri"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/verkf%C3%A6ri-n>		<http://wordnet-rdf.princeton.edu/wn30/02727825-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/themeloj-n>		"themeloj"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABr%C3%A7artje-v>		"përçartje"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/udh%C3%ABtim-v>		"udhëtim"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bredharak-v>		"bredharak"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arrakat-v>		"arrakat"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/endje-v>		"endje"@als	
"reika"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/reika-v>		<http://wordnet-rdf.princeton.edu/wn30/01881180-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bredh-v>		"bredh"@als	
"forsvarsmaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forsvarsma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09774783-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/perkrahes-n>		"perkrahes"@als	
"forsvarsmaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forsvarsma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09774783-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbrojt%C3%ABs-n>		"mbrojtës"@als	
"forsvarsmaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forsvarsma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09774783-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/avokat-n>		"avokat"@als	
"forsvarsmaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/forsvarsma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/09774783-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrfaq%C3%ABsues-n>		"përfaqësues"@als	
"fara af stað"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20af%20sta%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02015598-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/largohem-v>		"largohem"@als	
"fara af stað"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20af%20sta%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02015598-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dalje-v>		"dalje"@als	
"fara af stað"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20af%20sta%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02015598-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ikje-v>		"ikje"@als	
"fara af stað"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fara%20af%20sta%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02015598-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nxjerr-v>		"nxjerr"@als	
"rökræða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%B6kr%C3%A6%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00813978-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/diskutoj-v>		"diskutoj"@als	
"rökræða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%B6kr%C3%A6%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00813978-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bind%20me%20diskutime-v>		"bind me diskutime"@als	
"músík"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/m%C3%BAs%C3%ADk-n>		<http://wordnet-rdf.princeton.edu/wn30/07020895-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/muzik%C3%AB-n>		"muzikë"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/as-n>		"as"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/superstar-n>		"superstar"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kampion-n>		"kampion"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/adapt-n>		"adapt"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjeni-n>		"gjeni"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vyrtuos-n>		"vyrtuos"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/yll-n>		"yll"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20zoti-n>		"i zoti"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekspert-n>		"ekspert"@als	
"meistari"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/meistari-n>		<http://wordnet-rdf.princeton.edu/wn30/09762509-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kompetent-n>		"kompetent"@als	
"samanstanda af"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/samanstanda%20af-v>		<http://wordnet-rdf.princeton.edu/wn30/02629535-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrfshij-v>		"përfshij"@als	
"samanstanda af"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/samanstanda%20af-v>		<http://wordnet-rdf.princeton.edu/wn30/02629535-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrmbaj-v>		"përmbaj"@als	
"ansa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ansa-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/reagoj-v>		"reagoj"@als	
"ansa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ansa-v>		<http://wordnet-rdf.princeton.edu/wn30/00815686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrgjigjem-v>		"përgjigjem"@als	
"þurrka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEurrka-v>		<http://wordnet-rdf.princeton.edu/wn30/01392237-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fshi-v>		"fshi"@als	
"þurrka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEurrka-v>		<http://wordnet-rdf.princeton.edu/wn30/01392237-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%AB%20m%C3%ABnjan%C3%AB-v>		"lë mënjanë"@als	
"leiðtogi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/lei%C3%B0togi-n>		<http://wordnet-rdf.princeton.edu/wn30/09623038-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drejtues-n>		"drejtues"@als	
"nútími"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%BAt%C3%ADmi-n>		<http://wordnet-rdf.princeton.edu/wn30/15119536-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/koha%20e%20sotshme-n>		"koha e sotshme"@als	
"nútími"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/n%C3%BAt%C3%ADmi-n>		<http://wordnet-rdf.princeton.edu/wn30/15119536-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aktualisht-n>		"aktualisht"@als	
"venja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/venja-n>		<http://wordnet-rdf.princeton.edu/wn30/00410247-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/stil-n>		"stil"@als	
"venja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/venja-n>		<http://wordnet-rdf.princeton.edu/wn30/00410247-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zakon-n>		"zakon"@als	
"venja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/venja-n>		<http://wordnet-rdf.princeton.edu/wn30/00414179-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ves-n>		"ves"@als	
"venja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/venja-n>		<http://wordnet-rdf.princeton.edu/wn30/00414179-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zakon-n>		"zakon"@als	
"mennt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mennt-n>		<http://wordnet-rdf.princeton.edu/wn30/05984287-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arsim-n>		"arsim"@als	
"mennt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mennt-n>		<http://wordnet-rdf.princeton.edu/wn30/05999797-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkenc%C3%AB-n>		"shkencë"@als	
"mennt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mennt-n>		<http://wordnet-rdf.princeton.edu/wn30/05999797-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fush%C3%AB%20shkencore-n>		"fushë shkencore"@als	
"hegning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hegning-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABnim-n>		"dënim"@als	
"hegning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hegning-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABshkim-n>		"ndëshkim"@als	
"hegning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hegning-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjobis-n>		"gjobis"@als	
"hegning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hegning-n>		<http://wordnet-rdf.princeton.edu/wn30/01160342-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keqtrajtim-n>		"keqtrajtim"@als	
"kryddjurt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kryddjurt-n>		<http://wordnet-rdf.princeton.edu/wn30/07811416-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/barishte-n>		"barishte"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07510625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trullosje-n>		"trullosje"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07510625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shushatje-n>		"shushatje"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07510625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/habi-n>		"habi"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07301336-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aksident-n>		"aksident"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07475870-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABshtim-n>		"dështim"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07475870-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pengese-n>		"pengese"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07475870-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pezullim-n>		"pezullim"@als	
"áfall"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1fall-n>		<http://wordnet-rdf.princeton.edu/wn30/07475870-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/humbje-n>		"humbje"@als	
"kjarr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kjarr-n>		<http://wordnet-rdf.princeton.edu/wn30/13112664-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/g%C3%ABmush%C3%AB-n>		"gëmushë"@als	
"kjarr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kjarr-n>		<http://wordnet-rdf.princeton.edu/wn30/13112664-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ka%C3%A7ub%C3%AB-n>		"kaçubë"@als	
"kjarr"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kjarr-n>		<http://wordnet-rdf.princeton.edu/wn30/13112664-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkurre-n>		"shkurre"@als	
"þyngdarkraftur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEyngdarkraftur-n>		<http://wordnet-rdf.princeton.edu/wn30/05026843-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pesh%C3%AB-n>		"peshë"@als	
"láta falla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%A1ta%20falla-v>		<http://wordnet-rdf.princeton.edu/wn30/01977701-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bie-v>		"bie"@als	
"súkkulaði"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%BAkkula%C3%B0i-n>		<http://wordnet-rdf.princeton.edu/wn30/07601999-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/cokollate-n>		"cokollate"@als	
"teygja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/teygja-v>		<http://wordnet-rdf.princeton.edu/wn30/00025203-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tensionoj-v>		"tensionoj"@als	
"teygja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/teygja-v>		<http://wordnet-rdf.princeton.edu/wn30/00025203-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20tensionuar-v>		"i tensionuar"@als	
"komandi tíð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/komandi%20t%C3%AD%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ardhme-n>		"ardhme"@als	
"komandi tíð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/komandi%20t%C3%AD%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/n%C3%AB%20t%C3%AB%20ardhmen-n>		"në të ardhmen"@als	
"komandi tíð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/komandi%20t%C3%AD%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/e%20ardhme-n>		"e ardhme"@als	
"komandi tíð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/komandi%20t%C3%AD%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15121625-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/koh%C3%AB%20e%20ardhme-n>		"kohë e ardhme"@als	
"hringur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hringur-n>		<http://wordnet-rdf.princeton.edu/wn30/03533972-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rreth%20metalik-n>		"rreth metalik"@als	
"hringur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/hringur-n>		<http://wordnet-rdf.princeton.edu/wn30/03533972-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hallk%C3%AB-n>		"hallkë"@als	
"fell"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fell-n>		<http://wordnet-rdf.princeton.edu/wn30/09359803-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mal-n>		"mal"@als	
"fyrirskipun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirskipun-n>		<http://wordnet-rdf.princeton.edu/wn30/07168131-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/urdh%C3%ABr-n>		"urdhër"@als	
"fyrirskipun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirskipun-n>		<http://wordnet-rdf.princeton.edu/wn30/07168131-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/diktim-n>		"diktim"@als	
"fyrirskipun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirskipun-n>		<http://wordnet-rdf.princeton.edu/wn30/07168131-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/komand%C3%AB-n>		"komandë"@als	
"fyrirskipun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirskipun-n>		<http://wordnet-rdf.princeton.edu/wn30/07168131-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/urdh%C3%ABroj-n>		"urdhëroj"@als	
"heilsast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/heilsast-v>		<http://wordnet-rdf.princeton.edu/wn30/01771535-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndjenja-v>		"ndjenja"@als	
"heilsast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/heilsast-v>		<http://wordnet-rdf.princeton.edu/wn30/01771535-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrvoj%C3%AB-v>		"përvojë"@als	
"uppásláttur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upp%C3%A1sl%C3%A1ttur-n>		<http://wordnet-rdf.princeton.edu/wn30/07161429-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/propozim-n>		"propozim"@als	
"uppásláttur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upp%C3%A1sl%C3%A1ttur-n>		<http://wordnet-rdf.princeton.edu/wn30/07161429-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ofert%C3%AB-n>		"ofertë"@als	
"ríkismálefni"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%ADkism%C3%A1lefni-n>		<http://wordnet-rdf.princeton.edu/wn30/13840719-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhje%20politike-n>		"lidhje politike"@als	
"ríkismálefni"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%ADkism%C3%A1lefni-n>		<http://wordnet-rdf.princeton.edu/wn30/13840719-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/politike-n>		"politike"@als	
"prókúruumboð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/pr%C3%B3k%C3%BAruumbo%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/08057206-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/agjensi-n>		"agjensi"@als	
"sótt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%B3tt-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjendje%20e%20keqe%20sh%C3%ABndet%C3%ABsore-n>		"gjendje e keqe shëndetësore"@als	
"sótt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%B3tt-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20s%C3%ABmur%C3%AB-n>		"i sëmurë"@als	
"sótt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%B3tt-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/s%C3%ABmundje-n>		"sëmundje"@als	
"sótt"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/s%C3%B3tt-n>		<http://wordnet-rdf.princeton.edu/wn30/14061805-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pafuqi-n>		"pafuqi"@als	
